origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
ICT|DL|1298|7.5589|0.6214|0.0062|10.4614|-2.9025|4
ICT|MQ|3554|9.9866|6.3705|0.0135|10.4614|-0.4748|5
ICT|G4|545|10.2292|3.2884|0.0073|10.4614|-0.2322|6
ICT|OO|4889|13.5753|9.0851|0.0098|10.4614|3.1139|7
ICT|OH|456|21.4427|23.4658|0.0044|10.4614|10.9813|8
ICT|AA|838|27.566|25.6806|0.0322|10.4614|17.1046|9
IDA|DL|146|3.4795|5.7329|0.0|10.2457|-6.7662|1
IDA|OO|4224|7.3984|1.1719|0.0036|10.2457|-2.8473|2
IDA|G4|750|27.5882|25.607|0.0027|10.2457|17.3425|3
ILM|OO|56|5.8393|0.3393|0.0|9.895|-4.0557|1
ILM|YX|2026|5.8947|4.7381|0.0202|9.895|-4.0003|2
ILM|9E|1960|7.1503|1.6679|0.0199|9.895|-2.7447|3
ILM|MQ|1633|7.863|3.9008|0.0073|9.895|-2.032|4
ILM|OH|3045|9.9261|8.3814|0.0141|9.895|0.0311|5
ILM|DL|1196|10.9772|3.8237|0.0117|9.895|1.0822|6
ILM|AA|2223|16.925|11.218|0.0171|9.895|7.03|7
IMT|OO|1116|13.1373|8.3239|0.0143|13.1373|0.0|1
IND|YX|18989|1.8186|-2.7602|0.0102|9.001|-7.1824|1
IND|9E|3603|6.7895|-0.8351|0.02|9.001|-2.2115|2
IND|DL|6773|8.2173|1.6116|0.0035|9.001|-0.7837|3
IND|MQ|1592|8.299|3.0982|0.0132|9.001|-0.702|4
IND|UA|3555|8.3737|3.2367|0.0183|9.001|-0.6273|5
IND|OH|452|9.0804|5.4843|0.0088|9.001|0.0794|6
IND|WN|17071|11.1188|4.0791|0.0075|9.001|2.1178|7
IND|AS|800|11.5332|7.8427|0.0225|9.001|2.5322|8
IND|AA|9928|14.6565|10.396|0.0105|9.001|5.6555|9
IND|G4|2215|14.9562|12.7853|0.0203|9.001|5.9552|10
IND|OO|1691|15.0557|9.7067|0.0124|9.001|6.0547|11
IND|NK|3443|15.5004|8.3035|0.0256|9.001|6.4994|12
IND|F9|1312|19.2924|14.6155|0.0252|9.001|10.2914|13
INL|OO|953|11.7998|5.3019|0.0094|11.7998|0.0|1
ISP|WN|4269|11.7661|2.1908|0.0084|14.4498|-2.6837|1
ISP|F9|2714|17.7233|7.0149|0.0335|14.4498|3.2735|2
ISP|B6|218|27.1147|24.2431|0.0|14.4498|12.6649|3
ITH|YX|128|5.1557|-7.8852|0.0469|8.0905|-2.9348|1
ITH|9E|1079|8.4318|-3.587|0.0306|8.0905|0.3413|2
ITO|WN|2713|-2.3933|-5.1915|0.0029|2.2928|-4.6861|1
ITO|HA|7159|4.0743|4.2413|0.0061|2.2928|1.7815|2
JAC|AS|120|1.3243|1.7685|0.075|19.2085|-17.8842|1
JAC|OO|1711|9.2613|2.3822|0.0134|19.2085|-9.9472|2
JAC|DL|1951|15.2433|7.0404|0.0077|19.2085|-3.9652|3
JAC|UA|3002|16.4822|10.5691|0.018|19.2085|-2.7263|4
JAC|AA|1563|41.4942|38.1324|0.0102|19.2085|22.2857|5
JAN|DL|2954|4.5149|-1.88|0.0034|11.2733|-6.7584|1
JAN|9E|366|9.4258|7.1731|0.0055|11.2733|-1.8475|2
JAN|WN|2656|10.6435|5.2706|0.0053|11.2733|-0.6298|3
JAN|OO|662|12.6444|9.2791|0.006|11.2733|1.3711|4
JAN|MQ|1604|16.6447|13.0796|0.0181|11.2733|5.3714|5
JAN|OH|2002|17.8308|15.0261|0.0235|11.2733|6.5575|6
JAX|YX|2535|6.9357|1.4642|0.0181|12.1386|-5.2029|1
JAX|9E|1342|8.0779|0.3369|0.0246|12.1386|-4.0607|2
JAX|WN|7113|8.7947|2.8777|0.0079|12.1386|-3.3439|3
JAX|OO|228|9.0942|4.3303|0.0219|12.1386|-3.0444|4
JAX|MQ|1810|9.5783|7.4823|0.0122|12.1386|-2.5603|5
JAX|UA|5723|9.6865|5.2881|0.0126|12.1386|-2.4521|6
JAX|DL|8612|10.9219|5.4091|0.0053|12.1386|-1.2167|7
JAX|OH|1581|11.8187|8.4277|0.0139|12.1386|-0.3199|8
JAX|G4|1102|14.9219|11.7099|0.0127|12.1386|2.7833|9
JAX|F9|1389|15.2134|12.7945|0.0317|12.1386|3.0748|10
JAX|AA|10925|16.436|14.077|0.0152|12.1386|4.2974|11
JAX|B6|2771|18.9266|14.7155|0.0177|12.1386|6.788|12
JFK|YX|25674|4.3186|-2.4719|0.0171|12.7849|-8.4663|1
JFK|AS|5622|8.3168|0.2218|0.0292|12.7849|-4.4681|2
JFK|9E|25667|8.7342|1.5501|0.0306|12.7849|-4.0507|3
JFK|HA|544|9.5788|6.5428|0.0092|12.7849|-3.2061|4
JFK|AA|21554|11.5151|0.4887|0.0096|12.7849|-1.2698|5
JFK|DL|45377|12.863|1.7987|0.007|12.7849|0.0781|6
JFK|F9|1253|16.7195|10.7123|0.0104|12.7849|3.9346|7
JFK|B6|54139|18.8485|10.5991|0.0161|12.7849|6.0636|8
JFK|OO|4424|21.3016|13.529|0.0255|12.7849|8.5167|9
JLN|OO|934|16.4406|9.484|0.0182|16.4406|0.0|1
JMS|OO|943|17.1467|13.5495|0.0604|17.1467|0.0|1
JNU|AS|6894|1.7184|0.8012|0.0181|2.002|-0.2836|1
JNU|DL|217|10.8664|3.3088|0.0|2.002|8.8644|2
JST|OO|1077|19.4972|12.5607|0.0214|19.4972|0.0|1
KOA|WN|5003|-1.0869|-6.539|0.004|4.0975|-5.1844|1
KOA|HA|11454|3.4815|3.073|0.0064|4.0975|-0.616|2
KOA|DL|1104|5.0856|-5.494|0.0208|4.0975|0.9881|3
KOA|UA|2379|7.1949|-3.929|0.0151|4.0975|3.0974|4
KOA|AS|3095|8.6924|1.499|0.0275|4.0975|4.5949|5
KOA|AA|1111|13.7012|4.4761|0.0|4.0975|9.6037|6
KTN|AS|3692|1.0257|-2.0954|0.02|2.0673|-1.0416|1
KTN|OO|139|29.6204|32.6204|0.0144|2.0673|27.5531|2
LAN|9E|211|5.3252|-0.966|0.0237|16.6974|-11.3722|1
LAN|OH|480|17.7651|17.184|0.0375|16.6974|1.0677|2
LAN|OO|1270|18.1599|15.0261|0.0055|16.6974|1.4625|3
LAR|OO|934|9.6952|7.2741|0.0236|9.6952|0.0|1
LAS|G4|11182|8.3229|3.28|0.0063|12.9581|-4.6352|1
LAS|DL|24241|8.9746|1.0684|0.0033|12.9581|-3.9835|2
LAS|UA|21295|9.2566|3.0442|0.0146|12.9581|-3.7015|3
LAS|AS|7972|10.5881|8.9221|0.0166|12.9581|-2.37|4
LAS|NK|39508|10.6429|4.8758|0.0108|12.9581|-2.3152|5
LAS|WN|127412|13.8457|5.9139|0.0041|12.9581|0.8876|6
LAS|F9|19538|15.0023|11.3089|0.0132|12.9581|2.0442|7
LAS|OO|3352|15.1202|17.5374|0.0149|12.9581|2.1621|8
LAS|HA|2123|18.4145|16.7361|0.0024|12.9581|5.4564|9
LAS|B6|4492|19.0634|9.5155|0.0062|12.9581|6.1053|10
LAS|AA|21002|19.3445|12.2096|0.0073|12.9581|6.3864|11
LAS|MQ|42|93.4762|84.381|0.0|12.9581|80.5181|12
LAW|MQ|245|6.4118|-0.5084|0.0286|12.0615|-5.6497|1
LAW|OO|1354|13.0779|10.4067|0.0229|12.0615|1.0164|2
LAX|AS|13864|5.2846|1.4021|0.0153|10.2707|-4.9861|1
LAX|OO|57199|6.0692|3.9795|0.0029|10.2707|-4.2015|2
LAX|UA|40826|8.6953|0.6597|0.0125|10.2707|-1.5754|3
LAX|B6|13814|9.5558|1.6138|0.0031|10.2707|-0.7149|4
LAX|DL|54124|9.6861|3.2779|0.0038|10.2707|-0.5846|5
LAX|NK|17108|10.0287|2.5469|0.0114|10.2707|-0.242|6
LAX|G4|1564|10.3718|6.62|0.0077|10.2707|0.1011|7
LAX|WN|38562|11.5241|4.3426|0.0038|10.2707|1.2534|8
LAX|HA|3521|13.5049|10.6413|0.0116|10.2707|3.2342|9
LAX|MQ|90|13.6556|11.5556|0.0|10.2707|3.3849|10
LAX|AA|45446|16.7523|9.5061|0.005|10.2707|6.4816|11
LAX|F9|3463|28.9677|28.8552|0.0179|10.2707|18.697|12
LBB|WN|3914|6.4976|-0.8198|0.0059|9.68|-3.1824|1
LBB|OO|1818|9.5524|7.3181|0.0231|9.68|-0.1276|2
LBB|MQ|2875|10.0504|7.9323|0.0122|9.68|0.3704|3
LBB|AA|659|27.5712|25.4224|0.0212|9.68|17.8912|4
LBE|NK|857|5.9319|-3.3461|0.0233|5.9319|0.0|1
LBF|OO|923|7.8068|7.5214|0.013|7.8068|0.0|1
LBL|OO|838|8.4606|5.0802|0.031|8.4606|0.0|1
LCH|OO|1475|20.0303|16.8312|0.0163|21.2883|-1.258|1
LCH|MQ|112|39.0097|38.3592|0.0804|21.2883|17.7214|2
LCK|G4|1462|18.8707|15.83|0.0212|18.8707|0.0|1
LEX|YX|1122|1.9282|-0.2148|0.0071|11.1408|-9.2126|1
LEX|DL|2764|4.8674|-6.7741|0.0069|11.1408|-6.2734|2
LEX|9E|323|5.3746|-0.2353|0.0|11.1408|-5.7662|3
LEX|MQ|1527|8.5742|2.4147|0.0157|11.1408|-2.5666|4
LEX|OH|2259|9.5174|4.8772|0.0102|11.1408|-1.6234|5
LEX|OO|2822|9.802|3.9153|0.0085|11.1408|-1.3388|6
LEX|G4|1229|25.5968|24.2081|0.0212|11.1408|14.456|7
LEX|AA|1587|26.0437|24.5979|0.0214|11.1408|14.9029|8
LFT|9E|1199|7.2059|1.3103|0.015|15.367|-8.1611|1
LFT|MQ|601|13.469|8.6884|0.0067|15.367|-1.898|2
LFT|OO|1424|17.0455|10.8067|0.0119|15.367|1.6785|3
LFT|OH|1623|20.6974|19.3085|0.0308|15.367|5.3304|4
LFT|NK|1|73.0|59.0|0.0|15.367|57.633|5
LGA|YX|62472|3.0114|-4.6104|0.018|10.6023|-7.5909|1
LGA|9E|47710|7.4301|-2.9691|0.0299|10.6023|-3.1722|2
LGA|UA|12281|9.229|1.6748|0.0145|10.6023|-1.3733|3
LGA|NK|12057|13.063|2.7744|0.0221|10.6023|2.4607|4
LGA|DL|40834|13.9646|3.736|0.0087|10.6023|3.3623|5
LGA|WN|17403|15.1083|2.3859|0.0133|10.6023|4.506|6
LGA|AA|24537|16.3896|8.5318|0.0156|10.6023|5.7873|7
LGA|B6|14264|18.9623|10.7181|0.0184|10.6023|8.36|8
LGA|OO|6151|20.8504|14.0364|0.0242|10.6023|10.2481|9
LGA|F9|3751|29.6805|22.479|0.0341|10.6023|19.0782|10
LGB|HA|983|0.288|-5.6844|0.0041|7.2764|-6.9884|1
LGB|OO|944|4.2256|-1.6928|0.0|7.2764|-3.0508|2
LGB|WN|23873|7.5087|0.5472|0.0047|7.2764|0.2323|3
LGB|DL|665|13.6495|5.6662|0.009|7.2764|6.3731|4
LIH|WN|4958|-0.3734|-7.1472|0.0012|3.5109|-3.8843|1
LIH|UA|1910|3.1322|-7.0639|0.0058|3.5109|-0.3787|2
LIH|DL|1082|3.1854|-8.7498|0.0139|3.5109|-0.3255|3
LIH|HA|12942|3.2808|2.3152|0.0116|3.5109|-0.2301|4
LIH|AA|1115|10.9004|0.7662|0.0|3.5109|7.3895|5
LIH|AS|1648|12.7059|5.4868|0.0115|3.5109|9.195|6
LIT|DL|3036|4.5903|-2.737|0.0023|11.989|-7.3987|1
LIT|YX|667|4.7325|0.9264|0.0165|11.989|-7.2565|2
LIT|WN|3888|7.6461|0.4397|0.0021|11.989|-4.3429|3
LIT|OO|2930|11.3098|8.6355|0.014|11.989|-0.6792|4
LIT|F9|169|12.0778|11.3515|0.0237|11.989|0.0888|5
LIT|9E|445|12.4533|8.4325|0.0135|11.989|0.4643|6
LIT|MQ|5444|14.5659|12.9175|0.0086|11.989|2.5769|7
LIT|OH|1134|22.7678|17.2486|0.0203|11.989|10.7788|8
LIT|AA|1152|25.8693|25.1247|0.0174|11.989|13.8803|9
LIT|G4|171|36.5588|33.3471|0.0058|11.989|24.5698|10
LNK|YX|55|7.0926|1.963|0.0182|13.5225|-6.4299|1
LNK|OO|2832|13.6459|7.9747|0.0067|13.5225|0.1234|2
LRD|OO|97|8.2371|8.1158|0.0|12.9011|-4.664|1
LRD|MQ|2351|12.2142|10.5697|0.014|12.9011|-0.6869|2
LRD|G4|204|23.0796|19.215|0.0147|12.9011|10.1785|3
LSE|MQ|496|8.9199|6.0021|0.0181|8.9199|0.0|1
LWS|OO|1656|9.9418|5.9048|0.0042|9.9418|0.0|1
MAF|UA|71|-2.6429|-0.4143|0.0141|9.5109|-12.1538|1
MAF|WN|5583|8.3752|3.1791|0.0082|9.5109|-1.1357|2
MAF|OO|4756|9.3225|5.5385|0.009|9.5109|-0.1884|3
MAF|MQ|3799|11.6481|9.219|0.0124|9.5109|2.1372|4
MBS|9E|135|-0.8074|-4.0444|0.0|14.2112|-15.0186|1
MBS|OO|3132|14.8654|10.8341|0.0105|14.2112|0.6542|2
MCI|AS|1129|-0.1189|-1.4655|0.0097|9.5013|-9.6202|1
MCI|UA|5572|4.4816|1.5535|0.0136|9.5013|-5.0197|2
MCI|YX|2567|4.6239|1.5584|0.0191|9.5013|-4.8774|3
MCI|DL|10635|4.9382|-1.5951|0.005|9.5013|-4.5631|4
MCI|MQ|1787|7.3124|2.1403|0.0129|9.5013|-2.1889|5
MCI|WN|35922|9.8232|3.7099|0.0069|9.5013|0.3219|6
MCI|OO|1650|10.3584|7.021|0.0176|9.5013|0.8571|7
MCI|G4|361|11.3466|8.5682|0.0249|9.5013|1.8453|8
MCI|9E|1871|12.51|6.6314|0.0337|9.5013|3.0087|9
MCI|F9|582|13.0035|11.9167|0.0069|9.5013|3.5022|10
MCI|NK|2712|15.4049|7.0726|0.0232|9.5013|5.9036|11
MCI|AA|8741|15.8683|14.1467|0.0116|9.5013|6.367|12
MCI|OH|732|20.264|15.7475|0.0219|9.5013|10.7627|13
MCI|B6|236|24.2414|23.4892|0.0169|9.5013|14.7401|14
MCO|UA|20477|13.8067|7.8059|0.0191|16.0064|-2.1997|1
MCO|F9|26762|14.1103|9.6628|0.0201|16.0064|-1.8961|2
MCO|WN|66962|15.0712|9.3412|0.009|16.0064|-0.9352|3
MCO|NK|34312|15.075|9.9034|0.0151|16.0064|-0.9314|4
MCO|AS|3919|15.7831|12.8355|0.0304|16.0064|-0.2233|5
MCO|DL|32035|15.8601|10.1683|0.0069|16.0064|-0.1463|6
MCO|AA|26734|18.8296|14.8917|0.0094|16.0064|2.8232|7
MCO|B6|25829|20.491|14.5172|0.0122|16.0064|4.4846|8
MCO|G4|347|27.4627|26.1582|0.0346|16.0064|11.4563|9
MCW|OO|958|19.8843|16.2993|0.0344|19.8843|0.0|1
MDT|YX|433|-1.6224|-12.0629|0.0092|13.1155|-14.7379|1
MDT|UA|607|7.3953|4.465|0.0082|13.1155|-5.7202|2
MDT|DL|1175|7.6458|-2.8595|0.0077|13.1155|-5.4697|3
MDT|9E|433|7.986|-2.9393|0.0069|13.1155|-5.1295|4
MDT|OO|1398|12.4109|6.1249|0.0129|13.1155|-0.7046|5
MDT|OH|1037|13.0311|8.6916|0.0077|13.1155|-0.0844|6
MDT|G4|1336|17.5057|11.3925|0.0157|13.1155|4.3902|7
MDT|AA|1580|20.3934|16.6498|0.0089|13.1155|7.2779|8
MDT|F9|123|31.6116|24.3388|0.0163|13.1155|18.4961|9
MDW|DL|2337|9.0409|0.9439|0.0051|12.959|-3.9181|1
MDW|WN|107101|12.5247|5.8076|0.0075|12.959|-0.4343|2
MDW|OO|2954|14.8481|10.6816|0.0058|12.959|1.8891|3
MDW|F9|5771|20.8371|14.897|0.0255|12.959|7.8781|4
MDW|G4|665|21.1945|17.832|0.018|12.959|8.2355|5
MEI|OO|942|13.4673|10.8724|0.0255|13.4673|0.0|1
MEM|YX|4606|5.5211|-0.7912|0.0126|10.104|-4.5829|1
MEM|DL|6600|5.6199|-1.7834|0.0064|10.104|-4.4841|2
MEM|UA|2283|7.4741|3.4218|0.0118|10.104|-2.6299|3
MEM|MQ|2394|7.8438|2.7151|0.0079|10.104|-2.2602|4
MEM|9E|1585|7.8586|1.0964|0.0278|10.104|-2.2454|5
MEM|OH|1158|11.745|7.3893|0.0078|10.104|1.641|6
MEM|WN|5332|12.2563|5.9828|0.0062|10.104|2.1523|7
MEM|NK|1432|12.2603|1.2472|0.0126|10.104|2.1563|8
MEM|OO|1153|13.2476|9.2041|0.0191|10.104|3.1436|9
MEM|F9|264|13.8251|12.3802|0.0038|10.104|3.7211|10
MEM|AA|6377|15.6017|12.2224|0.0119|10.104|5.4977|11
MEM|G4|779|22.408|16.5311|0.009|10.104|12.304|12
MFE|UA|842|5.5877|0.309|0.038|16.4881|-10.9004|1
MFE|G4|737|11.3924|4.7125|0.0041|16.4881|-5.0957|2
MFE|MQ|1171|11.9065|11.0|0.0154|16.4881|-4.5816|3
MFE|OO|1564|19.3005|17.2325|0.0064|16.4881|2.8124|4
MFE|AA|2704|21.5636|19.3898|0.017|16.4881|5.0755|5
MFR|OO|4300|7.9612|3.2381|0.0102|11.2041|-3.2429|1
MFR|UA|1789|13.4631|6.7668|0.0078|11.2041|2.259|2
MFR|G4|459|32.9157|30.1153|0.0174|11.2041|21.7116|3
MGM|MQ|870|6.6201|1.1179|0.0046|16.0092|-9.3891|1
MGM|9E|1414|11.526|6.3719|0.0078|16.0092|-4.4832|2
MGM|OO|950|23.559|17.5394|0.0095|16.0092|7.5498|3
MGM|OH|746|26.3286|23.311|0.0496|16.0092|10.3194|4
MGW|OO|54|74.8704|71.3519|0.0|74.8704|0.0|1
MHK|OO|4|3.0|-11.75|0.0|7.7026|-4.7026|1
MHK|MQ|1416|7.7161|-3.0165|0.0155|7.7026|0.0135|2
MHT|YX|96|-1.4632|-5.6421|0.0104|9.9869|-11.4501|1
MHT|MQ|430|4.2804|2.5654|0.0047|9.9869|-5.7065|2
MHT|WN|4034|7.6973|-0.6021|0.0037|9.9869|-2.2896|3
MHT|OH|3475|12.5935|6.8114|0.0144|9.9869|2.6066|4
MHT|AA|181|18.6354|13.1461|0.0|9.9869|8.6485|5
MHT|NK|199|21.6963|9.8639|0.0402|9.9869|11.7094|6
MIA|MQ|20873|7.7378|5.1275|0.0116|19.7016|-11.9638|1
MIA|YX|963|9.0021|2.2145|0.0208|19.7016|-10.6995|2
MIA|NK|8440|12.9501|7.7861|0.0168|19.7016|-6.7515|3
MIA|AS|829|13.898|9.4232|0.0591|19.7016|-5.8036|4
MIA|WN|8531|15.5783|11.8893|0.0131|19.7016|-4.1233|5
MIA|UA|9429|17.7135|13.0757|0.0237|19.7016|-1.9881|6
MIA|F9|5702|19.7362|16.6735|0.0254|19.7016|0.0346|7
MIA|DL|17084|20.0338|13.8795|0.0091|19.7016|0.3322|8
MIA|AA|88847|23.5984|17.4251|0.0111|19.7016|3.8968|9
MIA|B6|2853|27.6399|24.1432|0.0238|19.7016|7.9383|10
MIA|9E|21|28.5714|32.4762|0.0|19.7016|8.8698|11
MKE|MQ|80|0.3797|-3.0759|0.0125|10.414|-10.0343|1
MKE|AS|697|1.1043|-3.8884|0.01|10.414|-9.3097|2
MKE|DL|6483|6.339|-0.3731|0.0043|10.414|-4.075|3
MKE|YX|2704|7.6744|1.092|0.0222|10.414|-2.7396|4
MKE|WN|14439|7.8582|0.9725|0.0089|10.414|-2.5558|5
MKE|NK|1185|8.5778|0.6442|0.0194|10.414|-1.8362|6
MKE|UA|1022|10.7362|3.8791|0.0117|10.414|0.3222|7
MKE|OH|1475|12.1964|12.308|0.0163|10.414|1.7824|8
MKE|B6|824|12.5221|8.1415|0.0097|10.414|2.1081|9
MKE|OO|7750|13.3696|8.4473|0.0124|10.414|2.9556|10
MKE|9E|1343|13.835|7.5731|0.0171|10.414|3.421|11
MKE|F9|775|16.4181|9.118|0.0155|10.414|6.0041|12
MKE|AA|4040|21.2376|16.9225|0.0141|10.414|10.8236|13
MLB|DL|2049|3.4764|-2.5133|0.0063|5.3516|-1.8752|1
MLB|OH|1715|7.0862|5.4713|0.0128|5.3516|1.7346|2
MLB|G4|393|7.6475|0.8094|0.0254|5.3516|2.2959|3
MLI|OH|1078|8.5844|6.6956|0.0158|12.8048|-4.2204|1
MLI|9E|1101|9.1516|3.2998|0.0173|12.8048|-3.6532|2
MLI|MQ|1161|12.1543|4.1636|0.0172|12.8048|-0.6505|3
MLI|G4|707|14.2853|8.7063|0.0085|12.8048|1.4805|4
MLI|OO|2349|16.3264|13.4161|0.0166|12.8048|3.5216|5
MLU|9E|1293|10.233|6.9197|0.0077|11.5366|-1.3036|1
MLU|MQ|1411|12.054|7.829|0.017|11.5366|0.5174|2
MLU|OO|326|14.5|14.4627|0.0123|11.5366|2.9634|3
MOB|DL|834|3.3188|-2.8747|0.0108|8.9754|-5.6566|1
MOB|9E|1135|5.9281|1.3316|0.0079|8.9754|-3.0473|2
MOB|MQ|1571|8.4971|5.663|0.0153|8.9754|-0.4783|3
MOB|OO|291|24.9313|20.0137|0.0|8.9754|15.9559|4
MOB|OH|34|140.1563|142.3548|0.0882|8.9754|131.1809|5
MOT|OO|2985|13.9113|9.7844|0.0107|14.94|-1.0287|1
MOT|G4|570|20.3452|12.7786|0.014|14.94|5.4052|2
MQT|9E|187|-3.1648|-14.6519|0.0267|10.6061|-13.7709|1
MQT|OO|352|8.6063|3.0751|0.0114|10.6061|-1.9998|2
MQT|MQ|719|15.091|11.701|0.007|10.6061|4.4849|3
MRY|MQ|693|5.5942|2.7739|0.0043|9.9396|-4.3454|1
MRY|OO|5181|7.3359|5.2626|0.0087|9.9396|-2.6037|2
MRY|AA|961|20.2954|17.1619|0.0135|9.9396|10.3558|3
MRY|G4|163|50.3951|50.8148|0.0061|9.9396|40.4555|4
MSN|YX|1820|1.9545|-3.4434|0.0104|10.2087|-8.2542|1
MSN|DL|2912|4.9011|-2.8962|0.0065|10.2087|-5.3076|2
MSN|9E|1133|5.4572|-1.259|0.0194|10.2087|-4.7515|3
MSN|UA|2240|6.436|4.1746|0.0116|10.2087|-3.7727|4
MSN|OH|1665|10.6457|9.178|0.0096|10.2087|0.437|5
MSN|MQ|1021|11.1005|11.3004|0.0157|10.2087|0.8918|6
MSN|OO|3283|12.4646|9.0084|0.014|10.2087|2.2559|7
MSN|F9|462|19.2826|12.3031|0.0216|10.2087|9.0739|8
MSN|AA|3082|20.3062|16.5026|0.0091|10.2087|10.0975|9
MSO|DL|1094|7.93|3.1983|0.0091|11.6813|-3.7513|1
MSO|OO|1675|7.9634|5.1214|0.006|11.6813|-3.7179|2
MSO|MQ|513|9.815|8.5179|0.0097|11.6813|-1.8663|3
MSO|F9|180|10.68|13.4914|0.0278|11.6813|-1.0013|4
MSO|UA|1548|12.0841|5.0158|0.0168|11.6813|0.4028|5
MSO|AS|394|15.7665|6.4746|0.0|11.6813|4.0852|6
MSO|AA|355|20.5184|14.9235|0.0056|11.6813|8.8371|7
MSO|G4|456|25.2058|24.0719|0.0197|11.6813|13.5245|8
MSP|AS|1579|6.8272|0.9338|0.0139|10.0008|-3.1736|1
MSP|9E|11319|7.1173|3.2395|0.0071|10.0008|-2.8835|2
MSP|YX|1806|7.9085|3.4043|0.0144|10.0008|-2.0923|3
MSP|UA|8164|8.519|3.8625|0.0132|10.0008|-1.4818|4
MSP|DL|103554|8.8407|2.0186|0.0055|10.0008|-1.1601|5
MSP|WN|10852|9.232|1.6179|0.005|10.0008|-0.7688|6
MSP|MQ|1389|10.4659|9.0087|0.0086|10.0008|0.4651|7
MSP|OO|37512|12.4848|7.2957|0.0068|10.0008|2.484|8
MSP|NK|1758|14.4733|11.2909|0.0108|10.0008|4.4725|9
MSP|AA|7014|14.4853|8.8211|0.0106|10.0008|4.4845|10
MSP|G4|425|18.4052|6.5405|0.0071|10.0008|8.4044|11
MSP|F9|2520|19.9446|16.2952|0.0187|10.0008|9.9438|12
MSP|OH|987|20.4471|19.837|0.0233|10.0008|10.4463|13
MSP|B6|484|32.0316|27.5264|0.0227|10.0008|22.0308|14
MSY|9E|2|-7.0|-27.5|0.0|14.0301|-21.0301|1
MSY|MQ|1615|8.7272|6.0922|0.0173|14.0301|-5.3029|2
MSY|YX|923|9.5|4.7242|0.0054|14.0301|-4.5301|3
MSY|AS|1043|10.1525|5.2691|0.0067|14.0301|-3.8776|4
MSY|UA|9715|10.2519|4.7118|0.0163|14.0301|-3.7782|5
MSY|DL|10804|11.2859|3.9351|0.0055|14.0301|-2.7442|6
MSY|OO|472|12.6053|8.207|0.0339|14.0301|-1.4248|7
MSY|WN|28063|13.5639|8.7366|0.0071|14.0301|-0.4662|8
MSY|NK|7869|13.6936|7.2419|0.0205|14.0301|-0.3365|9
MSY|OH|956|15.5842|8.8184|0.0188|14.0301|1.5541|10
MSY|AA|9940|20.7155|18.1608|0.012|14.0301|6.6854|11
MSY|F9|1294|21.0636|18.0081|0.041|14.0301|7.0335|12
MSY|B6|2051|23.9344|17.3109|0.0195|14.0301|9.9043|13
MSY|G4|133|34.5303|31.1818|0.0075|14.0301|20.5002|14
MTJ|DL|159|6.3459|0.327|0.0|13.5564|-7.2105|1
MTJ|UA|1211|9.563|0.4698|0.0099|13.5564|-3.9934|2
MTJ|WN|914|10.5361|3.4167|0.0022|13.5564|-3.0203|3
MTJ|OO|1076|12.4205|6.499|0.0186|13.5564|-1.1359|4
MTJ|MQ|93|15.6477|15.9419|0.0538|13.5564|2.0913|5
MTJ|AA|774|26.1347|24.3472|0.0026|13.5564|12.5783|6
MVY|YX|800|16.9922|16.0696|0.0425|20.5421|-3.5499|1
MVY|MQ|31|23.4516|29.9677|0.0|20.5421|2.9095|2
MVY|B6|776|24.1188|23.5135|0.0464|20.5421|3.5767|3
MYR|OO|40|-1.45|-7.325|0.0|9.6404|-11.0904|1
MYR|DL|3066|2.4391|-4.0145|0.0068|9.6404|-7.2013|2
MYR|YX|934|6.5921|-0.7124|0.0289|9.6404|-3.0483|3
MYR|WN|3507|8.1473|1.7677|0.0048|9.6404|-1.4931|4
MYR|9E|805|9.1288|0.4443|0.0261|9.6404|-0.5116|5
MYR|NK|7136|9.4447|4.3215|0.0244|9.6404|-0.1957|6
MYR|MQ|571|10.7274|6.5714|0.0105|9.6404|1.087|7
MYR|UA|411|10.7396|0.9156|0.0097|9.6404|1.0992|8
MYR|OH|3382|11.4046|7.6935|0.0171|9.6404|1.7642|9
MYR|AA|1773|14.0998|11.0287|0.018|9.6404|4.4594|10
MYR|G4|1691|15.2847|13.8839|0.0319|9.6404|5.6443|11
MYR|F9|625|23.5425|21.6071|0.0592|9.6404|13.9021|12
OAJ|DL|455|4.2927|-2.0022|0.0088|10.6213|-6.3286|1
OAJ|9E|819|8.3028|1.0098|0.0|10.6213|-2.3185|2
OAJ|OH|1415|14.0432|11.2196|0.0184|10.6213|3.4219|3
OAK|HA|1492|-0.7365|-2.2421|0.0214|8.7158|-9.4523|1
OAK|OO|2043|2.0555|-1.5509|0.0029|8.7158|-6.6603|2
OAK|G4|247|2.3443|2.1885|0.0121|8.7158|-6.3715|3
OAK|DL|868|4.4742|-4.5053|0.0161|8.7158|-4.2416|4
OAK|AS|1089|5.5923|-1.3606|0.0248|8.7158|-3.1235|5
OAK|WN|51583|9.3588|2.3164|0.0046|8.7158|0.643|6
OAK|NK|4313|9.3887|5.2926|0.0176|8.7158|0.6729|7
OGG|WN|9805|0.1879|-5.836|0.0046|3.8962|-3.7083|1
OGG|UA|2798|4.0195|-8.1547|0.0096|3.8962|0.1233|2
OGG|HA|20023|4.3798|2.7737|0.008|3.8962|0.4836|3
