origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
MIA|12|high|1329|131.71|125.43|late_aircraft|weather|security
MIA|12|low|10922|-1.68|-9.5|late_aircraft|weather|security
MIA|12|medium|2580|31.87|26.05|late_aircraft|weather|security
MKE|1|high|287|183.82|185.07|weather|carrier|late_aircraft
MKE|1|low|2317|-2.6|-7.11|weather|carrier|late_aircraft
MKE|1|medium|411|33.75|32.05|weather|carrier|late_aircraft
MKE|2|high|87|172.74|165.59|late_aircraft|weather|carrier
MKE|2|low|2773|-4.38|-13.84|late_aircraft|weather|carrier
MKE|2|medium|276|31.8|19.78|late_aircraft|weather|carrier
MKE|3|high|277|136.78|132.6|late_aircraft|carrier|weather
MKE|3|low|3146|-3.81|-10.48|late_aircraft|carrier|weather
MKE|3|medium|471|32.99|28.88|late_aircraft|carrier|weather
MKE|4|high|202|161.18|159.17|late_aircraft|carrier|weather
MKE|4|low|3031|-3.97|-9.49|late_aircraft|carrier|weather
MKE|4|medium|303|31.25|24.67|late_aircraft|carrier|weather
MKE|5|high|308|169.13|169.37|carrier|late_aircraft|weather
MKE|5|low|2820|-3.5|-8.09|carrier|late_aircraft|weather
MKE|5|medium|410|32.94|28.76|carrier|late_aircraft|weather
MKE|6|high|241|157.86|151.2|carrier|late_aircraft|weather
MKE|6|low|2888|-3.4|-8.37|carrier|late_aircraft|weather
MKE|6|medium|463|31.57|27.98|carrier|late_aircraft|weather
MKE|7|high|398|154.2|154.37|late_aircraft|carrier|weather
MKE|7|low|2915|-3.09|-8.1|late_aircraft|carrier|weather
MKE|7|medium|552|32.49|31.54|late_aircraft|carrier|weather
MKE|8|high|234|135.35|134.07|carrier|late_aircraft|weather
MKE|8|low|3149|-3.54|-8.58|carrier|late_aircraft|weather
MKE|8|medium|380|31.72|27.62|carrier|late_aircraft|weather
MKE|9|high|135|143.64|139.94|carrier|late_aircraft|weather
MKE|9|low|3142|-4.13|-10.38|carrier|late_aircraft|weather
MKE|9|medium|317|29.68|23.98|carrier|late_aircraft|weather
MKE|10|high|140|180.34|171.01|carrier|late_aircraft|weather
MKE|10|low|3403|-4.11|-12.15|carrier|late_aircraft|weather
MKE|10|medium|294|30.07|21.67|carrier|late_aircraft|weather
MKE|11|high|142|164.79|156.77|weather|carrier|late_aircraft
MKE|11|low|2875|-4.31|-11.77|weather|carrier|late_aircraft
MKE|11|medium|299|31.25|23.44|weather|carrier|late_aircraft
MKE|12|high|226|155.0|153.5|weather|late_aircraft|carrier
MKE|12|low|2628|-3.04|-10.12|weather|late_aircraft|carrier
MKE|12|medium|409|30.7|24.79|weather|late_aircraft|carrier
MLB|1|high|28|171.93|166.89|late_aircraft|nas|weather
MLB|1|low|270|-8.42|-16.29|late_aircraft|nas|weather
MLB|1|medium|33|32.48|21.34|late_aircraft|nas|weather
MLB|2|high|8|132.38|127.13|late_aircraft|carrier|nas
MLB|2|low|292|-8.08|-12.89|late_aircraft|carrier|nas
MLB|2|medium|32|35.06|33.16|late_aircraft|carrier|nas
MLB|3|high|15|129.53|120.47|carrier|late_aircraft|weather
MLB|3|low|309|-6.81|-11.37|carrier|late_aircraft|weather
MLB|3|medium|52|29.17|25.62|carrier|late_aircraft|weather
MLB|4|high|23|175.78|171.57|late_aircraft|carrier|nas
MLB|4|low|310|-6.7|-11.46|late_aircraft|carrier|nas
MLB|4|medium|34|28.0|19.62|late_aircraft|carrier|nas
MLB|5|high|27|130.3|132.11|late_aircraft|weather|carrier
MLB|5|low|312|-6.62|-11.18|late_aircraft|weather|carrier
MLB|5|medium|33|37.88|39.48|late_aircraft|weather|carrier
MLB|6|high|20|135.45|127.89|late_aircraft|carrier|nas
MLB|6|low|299|-6.83|-13.58|late_aircraft|carrier|nas
MLB|6|medium|19|31.79|20.68|late_aircraft|carrier|nas
MLB|7|high|38|119.29|130.39|late_aircraft|weather|carrier
MLB|7|low|265|-4.39|-6.51|late_aircraft|weather|carrier
MLB|7|medium|37|36.05|32.86|late_aircraft|weather|carrier
MLB|8|high|31|117.94|128.19|weather|late_aircraft|nas
MLB|8|low|255|-6.46|-10.57|weather|late_aircraft|nas
MLB|8|medium|31|36.23|28.45|weather|late_aircraft|nas
MLB|9|high|13|113.23|128.54|weather|carrier|late_aircraft
MLB|9|low|313|-6.28|-11.68|weather|carrier|late_aircraft
MLB|9|medium|14|26.5|34.43|weather|carrier|late_aircraft
MLB|10|high|11|138.18|127.09|late_aircraft|carrier|nas
MLB|10|low|272|-7.44|-10.65|late_aircraft|carrier|nas
MLB|10|medium|10|26.8|21.5|late_aircraft|carrier|nas
MLB|11|high|6|121.17|122.67|late_aircraft|carrier|nas
MLB|11|low|315|-7.04|-10.29|late_aircraft|carrier|nas
MLB|11|medium|26|30.77|23.5|late_aircraft|carrier|nas
MLB|12|high|23|166.22|171.48|late_aircraft|carrier|nas
MLB|12|low|292|-5.64|-9.38|late_aircraft|carrier|nas
MLB|12|medium|45|30.33|24.82|late_aircraft|carrier|nas
MLI|1|high|69|203.07|211.13|carrier|late_aircraft|weather
MLI|1|low|336|-4.11|-7.87|carrier|late_aircraft|weather
MLI|1|medium|63|29.92|38.03|carrier|late_aircraft|weather
MLI|2|high|24|192.33|179.54|carrier|late_aircraft|nas
MLI|2|low|428|-5.49|-15.06|carrier|late_aircraft|nas
MLI|2|medium|31|30.87|23.94|carrier|late_aircraft|nas
MLI|3|high|34|126.65|122.97|carrier|nas|late_aircraft
MLI|3|low|456|-5.74|-12.02|carrier|nas|late_aircraft
MLI|3|medium|44|32.36|25.61|carrier|nas|late_aircraft
MLI|4|high|20|296.4|310.22|carrier|late_aircraft|nas
MLI|4|low|383|-4.99|-8.85|carrier|late_aircraft|nas
MLI|4|medium|47|31.55|28.66|carrier|late_aircraft|nas
MLI|5|high|76|207.84|211.53|late_aircraft|carrier|weather
MLI|5|low|397|-4.35|-8.64|late_aircraft|carrier|weather
MLI|5|medium|59|32.12|29.76|late_aircraft|carrier|weather
MLI|6|high|50|155.04|153.46|late_aircraft|weather|carrier
MLI|6|low|452|-5.34|-9.81|late_aircraft|weather|carrier
MLI|6|medium|58|36.69|33.43|late_aircraft|weather|carrier
MLI|7|high|70|134.1|131.03|late_aircraft|weather|carrier
MLI|7|low|383|-4.97|-6.15|late_aircraft|weather|carrier
MLI|7|medium|81|29.9|28.86|late_aircraft|weather|carrier
MLI|8|high|44|128.66|124.16|weather|carrier|late_aircraft
MLI|8|low|438|-4.88|-7.22|weather|carrier|late_aircraft
MLI|8|medium|57|32.61|36.28|weather|carrier|late_aircraft
MLI|9|high|21|141.05|149.52|late_aircraft|carrier|weather
MLI|9|low|442|-5.56|-9.57|late_aircraft|carrier|weather
MLI|9|medium|39|34.87|28.23|late_aircraft|carrier|weather
MLI|10|high|13|163.31|154.69|carrier|late_aircraft|nas
MLI|10|low|562|-5.96|-11.99|carrier|late_aircraft|nas
MLI|10|medium|33|34.88|27.94|carrier|late_aircraft|nas
MLI|11|high|30|144.8|147.77|weather|carrier|late_aircraft
MLI|11|low|488|-5.73|-9.44|weather|carrier|late_aircraft
MLI|11|medium|50|29.66|24.16|weather|carrier|late_aircraft
MLI|12|high|54|190.43|183.64|weather|late_aircraft|carrier
MLI|12|low|417|-3.16|-12.5|weather|late_aircraft|carrier
MLI|12|medium|46|37.91|24.29|weather|late_aircraft|carrier
MLU|1|high|37|190.19|193.19|carrier|late_aircraft|weather
MLU|1|low|162|-5.53|-4.51|carrier|late_aircraft|weather
MLU|1|medium|34|29.35|26.29|carrier|late_aircraft|weather
MLU|2|high|6|117.0|111.0|weather|carrier|nas
MLU|2|low|201|-5.19|-3.38|weather|carrier|nas
MLU|2|medium|11|34.55|28.64|weather|carrier|nas
MLU|3|high|8|160.0|150.38|weather|late_aircraft|carrier
MLU|3|low|194|-4.32|-5.89|weather|late_aircraft|carrier
MLU|3|medium|35|33.66|26.66|weather|late_aircraft|carrier
MLU|4|high|14|115.64|110.07|weather|late_aircraft|nas
MLU|4|low|172|-4.2|-4.14|weather|late_aircraft|nas
MLU|4|medium|24|33.54|29.25|weather|late_aircraft|nas
MLU|5|high|34|156.38|153.09|weather|nas|late_aircraft
MLU|5|low|178|-2.11|-5.69|weather|nas|late_aircraft
MLU|5|medium|12|27.42|22.67|weather|nas|late_aircraft
MLU|6|high|18|113.39|109.67|weather|late_aircraft|carrier
MLU|6|low|220|-4.91|-9.81|weather|late_aircraft|carrier
MLU|6|medium|19|30.68|18.79|weather|late_aircraft|carrier
MLU|7|high|35|146.11|147.66|weather|nas|late_aircraft
MLU|7|low|226|-3.78|-9.04|weather|nas|late_aircraft
MLU|7|medium|29|35.86|37.86|weather|nas|late_aircraft
MLU|8|high|17|195.65|183.47|carrier|late_aircraft|nas
MLU|8|low|229|-5.89|-8.77|carrier|late_aircraft|nas
MLU|8|medium|14|27.93|25.86|carrier|late_aircraft|nas
MLU|9|high|20|140.0|137.35|carrier|late_aircraft|weather
MLU|9|low|249|-6.57|-9.96|carrier|late_aircraft|weather
MLU|9|medium|34|32.24|31.38|carrier|late_aircraft|weather
MLU|10|high|7|295.86|284.0|carrier|late_aircraft|nas
MLU|10|low|250|-6.26|-12.51|carrier|late_aircraft|nas
MLU|10|medium|12|40.42|28.08|carrier|late_aircraft|nas
MLU|11|high|25|180.36|171.0|late_aircraft|carrier|nas
MLU|11|low|209|-3.49|-8.74|late_aircraft|carrier|nas
MLU|11|medium|20|32.55|22.25|late_aircraft|carrier|nas
MLU|12|high|18|121.5|114.44|weather|late_aircraft|carrier
MLU|12|low|198|-5.6|-11.42|weather|late_aircraft|carrier
MLU|12|medium|22|35.91|30.86|weather|late_aircraft|carrier
MOB|1|high|23|176.26|172.3|weather|carrier|late_aircraft
MOB|1|low|222|-4.19|-9.73|weather|carrier|late_aircraft
MOB|1|medium|35|30.86|33.27|weather|carrier|late_aircraft
MOB|2|high|13|275.31|277.54|carrier|late_aircraft|weather
MOB|2|low|312|-4.85|-10.88|carrier|late_aircraft|weather
MOB|2|medium|30|30.03|24.17|carrier|late_aircraft|weather
MOB|3|high|19|110.47|108.83|weather|carrier|late_aircraft
MOB|3|low|255|-5.11|-8.1|weather|carrier|late_aircraft
MOB|3|medium|28|31.64|25.86|weather|carrier|late_aircraft
MOB|4|high|4|157.25|192.25|late_aircraft|nas|weather
MOB|4|low|268|-4.64|-8.69|late_aircraft|nas|weather
MOB|4|medium|31|24.06|26.52|late_aircraft|nas|weather
MOB|5|high|20|259.15|275.75|carrier|late_aircraft|weather
MOB|5|low|250|-3.36|-4.33|carrier|late_aircraft|weather
MOB|5|medium|40|37.88|39.43|carrier|late_aircraft|weather
MOB|6|high|21|134.76|128.48|carrier|late_aircraft|nas
MOB|6|low|245|-4.91|-10.58|carrier|late_aircraft|nas
MOB|6|medium|37|35.97|29.7|carrier|late_aircraft|nas
MOB|7|high|41|112.46|109.59|carrier|late_aircraft|weather
MOB|7|low|243|-3.88|-7.41|carrier|late_aircraft|weather
MOB|7|medium|33|35.88|31.58|carrier|late_aircraft|weather
MOB|8|high|8|153.0|142.5|late_aircraft|carrier|nas
MOB|8|low|326|-4.16|-9.68|late_aircraft|carrier|nas
MOB|8|medium|14|25.57|19.14|late_aircraft|carrier|nas
MOB|9|high|15|335.2|334.87|carrier|weather|late_aircraft
MOB|9|low|292|-5.32|-10.53|carrier|weather|late_aircraft
MOB|9|medium|25|28.68|23.6|carrier|weather|late_aircraft
MOB|10|high|4|77.0|72.0|late_aircraft|carrier|nas
MOB|10|low|311|-4.99|-11.83|late_aircraft|carrier|nas
MOB|10|medium|13|25.08|29.85|late_aircraft|carrier|nas
MOB|11|high|12|125.5|122.5|weather|late_aircraft|nas
MOB|11|low|264|-4.3|-8.15|weather|late_aircraft|nas
MOB|11|medium|28|30.54|27.57|weather|late_aircraft|nas
MOB|12|high|28|249.75|261.44|late_aircraft|carrier|weather
MOB|12|low|280|-3.73|-7.79|late_aircraft|carrier|weather
MOB|12|medium|32|30.59|29.47|late_aircraft|carrier|weather
MOT|1|high|50|289.4|289.58|carrier|weather|late_aircraft
MOT|1|low|199|-3.61|-11.71|carrier|weather|late_aircraft
MOT|1|medium|28|38.79|40.32|carrier|weather|late_aircraft
MOT|2|high|19|225.95|225.42|weather|late_aircraft|carrier
MOT|2|low|220|-5.32|-15.27|weather|late_aircraft|carrier
MOT|2|medium|20|32.65|25.45|weather|late_aircraft|carrier
MOT|3|high|11|196.27|196.64|carrier|late_aircraft|weather
MOT|3|low|244|-4.69|-12.58|carrier|late_aircraft|weather
MOT|3|medium|15|26.53|31.2|carrier|late_aircraft|weather
MOT|4|high|14|154.29|145.36|carrier|late_aircraft|weather
MOT|4|low|234|-6.11|-12.76|carrier|late_aircraft|weather
MOT|4|medium|12|28.58|19.58|carrier|late_aircraft|weather
MOT|5|high|12|110.25|99.42|late_aircraft|weather|nas
MOT|5|low|238|-4.58|-12.24|late_aircraft|weather|nas
MOT|5|medium|27|30.96|18.81|late_aircraft|weather|nas
MOT|6|high|30|229.53|234.1|weather|late_aircraft|carrier
MOT|6|low|225|-3.94|-4.66|weather|late_aircraft|carrier
MOT|6|medium|52|34.15|35.84|weather|late_aircraft|carrier
MOT|7|high|26|176.62|175.12|late_aircraft|carrier|weather
MOT|7|low|290|-3.71|-7.2|late_aircraft|carrier|weather
MOT|7|medium|33|39.52|41.55|late_aircraft|carrier|weather
MOT|8|high|18|178.61|178.11|carrier|weather|late_aircraft
MOT|8|low|253|-5.12|-5.08|carrier|weather|late_aircraft
MOT|8|medium|48|30.35|29.11|carrier|weather|late_aircraft
MOT|9|high|6|339.5|340.33|weather|carrier|late_aircraft
MOT|9|low|236|-5.1|-8.57|weather|carrier|late_aircraft
MOT|9|medium|27|33.22|26.74|weather|carrier|late_aircraft
MOT|10|high|7|222.14|221.29|carrier|late_aircraft|weather
MOT|10|low|281|-5.47|-14.29|carrier|late_aircraft|weather
MOT|10|medium|25|24.44|25.36|carrier|late_aircraft|weather
MOT|11|high|27|171.56|177.07|weather|carrier|late_aircraft
MOT|11|low|239|-3.46|-8.0|weather|carrier|late_aircraft
MOT|11|medium|19|36.89|43.89|weather|carrier|late_aircraft
MOT|12|high|37|188.84|187.95|weather|carrier|late_aircraft
MOT|12|low|252|-3.85|-6.29|weather|carrier|late_aircraft
MOT|12|medium|41|36.32|31.51|weather|carrier|late_aircraft
MQT|1|high|1|65.0|44.0|late_aircraft|nas|none
MQT|1|low|35|-5.71|-19.91|late_aircraft|nas|none
MQT|1|medium|2|31.0|14.0|late_aircraft|nas|none
MQT|2|high|10|151.8|120.3|late_aircraft|weather|carrier
MQT|2|low|74|-5.82|-21.45|late_aircraft|weather|carrier
MQT|2|medium|5|36.0|12.8|late_aircraft|weather|carrier
MQT|3|high|3|110.33|81.33|nas|late_aircraft|weather
MQT|3|low|89|-6.45|-11.31|nas|late_aircraft|weather
MQT|3|medium|3|22.0|4.67|nas|late_aircraft|weather
MQT|4|high|13|250.77|247.31|weather|carrier|late_aircraft
MQT|4|low|67|-7.37|-8.15|weather|carrier|late_aircraft
MQT|4|medium|7|33.14|25.71|weather|carrier|late_aircraft
MQT|5|high|6|140.83|142.83|weather|late_aircraft|carrier
MQT|5|low|115|-6.44|-5.41|weather|late_aircraft|carrier
MQT|5|medium|14|40.86|47.0|weather|late_aircraft|carrier
MQT|6|high|7|140.86|148.86|weather|late_aircraft|nas
MQT|6|low|114|-3.75|-7.85|weather|late_aircraft|nas
MQT|6|medium|15|35.4|58.0|weather|late_aircraft|nas
MQT|7|high|12|153.33|150.75|weather|late_aircraft|security
MQT|7|low|97|-4.1|-6.93|weather|late_aircraft|security
MQT|7|medium|28|28.18|26.93|weather|late_aircraft|security
MQT|8|high|9|178.11|184.44|carrier|late_aircraft|weather
MQT|8|low|100|-3.92|-7.83|carrier|late_aircraft|weather
MQT|8|medium|28|26.25|25.43|carrier|late_aircraft|weather
MQT|9|high|5|124.8|121.2|carrier|nas|late_aircraft
MQT|9|low|111|-6.06|-10.21|carrier|nas|late_aircraft
MQT|9|medium|8|25.88|21.13|carrier|nas|late_aircraft
MQT|10|high|4|133.5|124.0|late_aircraft|weather|nas
MQT|10|low|89|-6.27|-14.13|late_aircraft|weather|nas
MQT|10|medium|2|42.5|37.5|late_aircraft|weather|nas
MQT|11|high|1|97.0|79.0|carrier|weather|nas
MQT|11|low|74|-6.05|-17.32|carrier|weather|nas
MQT|11|medium|9|43.89|38.11|carrier|weather|nas
MQT|12|high|14|196.93|189.71|weather|carrier|nas
MQT|12|low|55|-4.87|-16.87|weather|carrier|nas
MQT|12|medium|18|26.94|14.72|weather|carrier|nas
MRY|1|high|29|139.41|135.28|late_aircraft|carrier|nas
MRY|1|low|387|-5.59|-12.65|late_aircraft|carrier|nas
MRY|1|medium|40|27.28|22.58|late_aircraft|carrier|nas
MRY|2|high|28|187.36|181.32|carrier|weather|late_aircraft
MRY|2|low|373|-5.43|-10.32|carrier|weather|late_aircraft
MRY|2|medium|28|32.14|30.64|carrier|weather|late_aircraft
MRY|3|high|10|181.5|181.8|carrier|late_aircraft|nas
MRY|3|low|396|-5.63|-6.44|carrier|late_aircraft|nas
MRY|3|medium|50|30.58|30.72|carrier|late_aircraft|nas
MRY|4|high|30|178.9|177.0|carrier|late_aircraft|weather
MRY|4|low|458|-5.55|-6.34|carrier|late_aircraft|weather
MRY|4|medium|38|29.42|28.61|carrier|late_aircraft|weather
MRY|5|high|38|147.26|163.58|weather|late_aircraft|carrier
MRY|5|low|522|-6.72|-9.48|weather|late_aircraft|carrier
MRY|5|medium|66|35.41|32.64|weather|late_aircraft|carrier
MRY|6|high|54|141.57|138.17|weather|late_aircraft|carrier
MRY|6|low|514|-4.55|-5.41|weather|late_aircraft|carrier
MRY|6|medium|72|30.28|30.91|weather|late_aircraft|carrier
MRY|7|high|58|237.64|244.13|weather|late_aircraft|carrier
MRY|7|low|497|-4.3|-5.52|weather|late_aircraft|carrier
MRY|7|medium|82|31.29|30.56|weather|late_aircraft|carrier
MRY|8|high|45|127.53|125.4|late_aircraft|weather|carrier
MRY|8|low|555|-5.2|-6.96|late_aircraft|weather|carrier
MRY|8|medium|46|33.76|31.46|late_aircraft|weather|carrier
MRY|9|high|28|174.64|175.19|weather|late_aircraft|carrier
MRY|9|low|504|-5.02|-7.11|weather|late_aircraft|carrier
MRY|9|medium|52|36.9|34.71|weather|late_aircraft|carrier
MRY|10|high|34|153.56|153.74|weather|late_aircraft|carrier
MRY|10|low|588|-6.0|-7.31|weather|late_aircraft|carrier
MRY|10|medium|53|33.94|33.92|weather|late_aircraft|carrier
MRY|11|high|36|192.31|191.14|carrier|weather|late_aircraft
MRY|11|low|549|-5.53|-8.78|carrier|weather|late_aircraft
MRY|11|medium|69|32.2|27.45|carrier|weather|late_aircraft
MRY|12|high|57|214.93|210.02|weather|carrier|late_aircraft
MRY|12|low|486|-4.74|-7.92|weather|carrier|late_aircraft
MRY|12|medium|64|38.06|35.06|weather|carrier|late_aircraft
MSN|1|high|164|162.09|162.16|late_aircraft|carrier|weather
MSN|1|low|922|-3.99|-7.83|late_aircraft|carrier|weather
MSN|1|medium|126|35.23|32.98|late_aircraft|carrier|weather
MSN|2|high|52|175.96|144.51|late_aircraft|carrier|weather
MSN|2|low|1147|-5.57|-14.85|late_aircraft|carrier|weather
MSN|2|medium|70|34.59|27.89|late_aircraft|carrier|weather
MSN|3|high|80|195.13|187.11|carrier|late_aircraft|weather
MSN|3|low|1239|-5.32|-12.69|carrier|late_aircraft|weather
MSN|3|medium|122|34.84|26.91|carrier|late_aircraft|weather
MSN|4|high|113|187.75|190.47|carrier|weather|late_aircraft
MSN|4|low|1300|-5.92|-10.2|carrier|weather|late_aircraft
MSN|4|medium|121|29.1|24.96|carrier|weather|late_aircraft
MSN|5|high|167|163.35|161.21|late_aircraft|weather|carrier
MSN|5|low|1152|-4.61|-8.15|late_aircraft|weather|carrier
MSN|5|medium|166|33.81|34.06|late_aircraft|weather|carrier
MSN|6|high|146|144.66|144.76|carrier|late_aircraft|weather
MSN|6|low|1222|-4.8|-7.28|carrier|late_aircraft|weather
MSN|6|medium|173|32.66|30.13|carrier|late_aircraft|weather
MSN|7|high|131|138.17|135.88|late_aircraft|carrier|weather
MSN|7|low|1166|-4.78|-6.31|late_aircraft|carrier|weather
MSN|7|medium|164|35.8|35.74|late_aircraft|carrier|weather
MSN|8|high|125|139.85|138.95|security|late_aircraft|carrier
MSN|8|low|1399|-5.66|-6.88|security|late_aircraft|carrier
MSN|8|medium|144|32.35|30.46|security|late_aircraft|carrier
MSN|9|high|67|179.06|172.12|carrier|late_aircraft|weather
MSN|9|low|1261|-6.28|-9.61|carrier|late_aircraft|weather
MSN|9|medium|119|29.56|25.97|carrier|late_aircraft|weather
MSN|10|high|43|148.33|139.74|late_aircraft|carrier|nas
MSN|10|low|1435|-6.16|-12.02|late_aircraft|carrier|nas
MSN|10|medium|88|30.88|23.73|late_aircraft|carrier|nas
MSN|11|high|54|136.69|136.98|carrier|weather|late_aircraft
MSN|11|low|1233|-6.08|-11.01|carrier|weather|late_aircraft
MSN|11|medium|100|31.47|24.94|carrier|weather|late_aircraft
MSN|12|high|132|167.91|165.38|weather|late_aircraft|carrier
MSN|12|low|1102|-4.13|-8.09|weather|late_aircraft|carrier
MSN|12|medium|178|30.46|24.29|weather|late_aircraft|carrier
MSO|1|high|47|237.04|240.22|weather|late_aircraft|carrier
MSO|1|low|259|-2.42|-5.67|weather|late_aircraft|carrier
MSO|1|medium|39|28.85|23.49|weather|late_aircraft|carrier
MSO|2|high|13|131.08|134.15|weather|late_aircraft|carrier
MSO|2|low|278|-4.83|-9.96|weather|late_aircraft|carrier
MSO|2|medium|24|28.17|20.63|weather|late_aircraft|carrier
MSO|3|high|12|133.33|130.5|carrier|late_aircraft|weather
MSO|3|low|341|-5.44|-7.74|carrier|late_aircraft|weather
MSO|3|medium|22|26.09|22.82|carrier|late_aircraft|weather
MSO|4|high|18|196.5|189.67|weather|late_aircraft|carrier
MSO|4|low|317|-5.39|-8.65|weather|late_aircraft|carrier
MSO|4|medium|24|33.0|25.54|weather|late_aircraft|carrier
MSO|5|high|31|118.87|119.42|late_aircraft|nas|weather
MSO|5|low|455|-3.42|-7.54|late_aircraft|nas|weather
MSO|5|medium|52|34.98|29.75|late_aircraft|nas|weather
MSO|6|high|63|174.52|169.24|carrier|weather|late_aircraft
MSO|6|low|584|-3.72|-9.67|carrier|weather|late_aircraft
MSO|6|medium|88|32.16|24.86|carrier|weather|late_aircraft
MSO|7|high|76|206.62|200.59|late_aircraft|carrier|security
MSO|7|low|626|-1.99|-6.64|late_aircraft|carrier|security
MSO|7|medium|128|32.71|29.84|late_aircraft|carrier|security
MSO|8|high|52|133.02|129.1|carrier|weather|late_aircraft
MSO|8|low|583|-2.8|-6.59|carrier|weather|late_aircraft
MSO|8|medium|108|31.61|26.46|carrier|weather|late_aircraft
MSO|9|high|24|128.08|124.08|carrier|late_aircraft|weather
MSO|9|low|490|-3.17|-7.72|carrier|late_aircraft|weather
MSO|9|medium|53|30.62|20.91|carrier|late_aircraft|weather
MSO|10|high|19|157.42|154.63|security|carrier|late_aircraft
MSO|10|low|417|-4.28|-7.29|security|carrier|late_aircraft
MSO|10|medium|41|30.27|28.8|security|carrier|late_aircraft
MSO|11|high|17|154.82|152.12|weather|carrier|late_aircraft
MSO|11|low|374|-5.03|-9.22|weather|carrier|late_aircraft
MSO|11|medium|18|34.67|34.33|weather|carrier|late_aircraft
MSO|12|high|33|204.18|199.64|weather|late_aircraft|carrier
MSO|12|low|375|-4.47|-9.21|weather|late_aircraft|carrier
MSO|12|medium|49|25.57|18.41|weather|late_aircraft|carrier
MSP|1|high|1002|175.56|166.58|weather|carrier|late_aircraft
MSP|1|low|11308|-2.57|-12.74|weather|carrier|late_aircraft
MSP|1|medium|1514|31.99|24.27|weather|carrier|late_aircraft
MSP|2|high|473|143.55|129.26|weather|carrier|late_aircraft
MSP|2|low|11640|-3.4|-15.29|weather|carrier|late_aircraft
MSP|2|medium|1013|30.74|18.63|weather|carrier|late_aircraft
MSP|3|high|824|138.45|136.68|weather|carrier|late_aircraft
MSP|3|low|12875|-3.08|-10.5|weather|carrier|late_aircraft
MSP|3|medium|1505|31.38|27.7|weather|carrier|late_aircraft
MSP|4|high|617|139.21|134.53|security|weather|carrier
MSP|4|low|13415|-3.4|-9.48|security|weather|carrier
MSP|4|medium|1306|31.66|25.31|security|weather|carrier
MSP|5|high|1028|133.26|131.87|weather|late_aircraft|carrier
MSP|5|low|13222|-2.69|-5.98|weather|late_aircraft|carrier
MSP|5|medium|1787|31.18|29.25|weather|late_aircraft|carrier
MSP|6|high|1683|136.45|136.29|weather|carrier|late_aircraft
MSP|6|low|11865|-1.35|-3.29|weather|carrier|late_aircraft
MSP|6|medium|3195|32.71|31.72|weather|carrier|late_aircraft
MSP|7|high|2107|145.17|140.69|carrier|late_aircraft|weather
MSP|7|low|11822|-1.49|-5.72|carrier|late_aircraft|weather
MSP|7|medium|3056|32.78|27.98|carrier|late_aircraft|weather
MSP|8|high|1257|132.89|130.36|weather|carrier|late_aircraft
MSP|8|low|13485|-1.9|-6.7|weather|carrier|late_aircraft
MSP|8|medium|2764|32.46|29.29|weather|carrier|late_aircraft
MSP|9|high|469|113.96|106.18|weather|carrier|late_aircraft
MSP|9|low|14275|-3.68|-11.11|weather|carrier|late_aircraft
MSP|9|medium|1256|30.8|22.15|weather|carrier|late_aircraft
MSP|10|high|450|119.8|110.44|carrier|weather|late_aircraft
MSP|10|low|15049|-4.07|-11.28|carrier|weather|late_aircraft
MSP|10|medium|1064|31.84|24.07|carrier|weather|late_aircraft
MSP|11|high|518|136.88|134.53|weather|security|carrier
MSP|11|low|13698|-3.79|-9.24|weather|security|carrier
MSP|11|medium|1067|30.76|25.11|weather|security|carrier
MSP|12|high|1129|154.16|149.4|weather|carrier|late_aircraft
MSP|12|low|12435|-2.08|-8.26|weather|carrier|late_aircraft
MSP|12|medium|1930|32.16|26.63|weather|carrier|late_aircraft
MSY|1|high|530|151.22|148.15|weather|late_aircraft|carrier
MSY|1|low|4428|-2.32|-7.4|weather|late_aircraft|carrier
MSY|1|medium|971|31.12|24.75|weather|late_aircraft|carrier
MSY|2|high|231|127.02|120.84|security|weather|late_aircraft
MSY|2|low|5085|-2.79|-7.56|security|weather|late_aircraft
MSY|2|medium|660|30.2|24.53|security|weather|late_aircraft
MSY|3|high|493|150.21|146.35|late_aircraft|weather|carrier
MSY|3|low|5061|-2.23|-7.94|late_aircraft|weather|carrier
MSY|3|medium|1085|31.23|26.08|late_aircraft|weather|carrier
MSY|4|high|441|182.13|180.88|weather|late_aircraft|carrier
MSY|4|low|5166|-2.55|-8.37|weather|late_aircraft|carrier
MSY|4|medium|812|30.7|26.41|weather|late_aircraft|carrier
MSY|5|high|802|155.6|156.77|weather|late_aircraft|carrier
MSY|5|low|4787|-1.09|-4.34|weather|late_aircraft|carrier
MSY|5|medium|1169|30.99|28.86|weather|late_aircraft|carrier
MSY|6|high|498|158.66|157.9|late_aircraft|weather|carrier
MSY|6|low|4675|-1.92|-6.65|late_aircraft|weather|carrier
MSY|6|medium|1080|30.77|26.78|late_aircraft|weather|carrier
MSY|7|high|883|152.74|149.66|late_aircraft|weather|carrier
MSY|7|low|3942|-1.27|-6.31|late_aircraft|weather|carrier
MSY|7|medium|1264|32.74|29.6|late_aircraft|weather|carrier
MSY|8|high|446|153.14|144.84|security|late_aircraft|weather
MSY|8|low|4277|-2.74|-8.64|security|late_aircraft|weather
MSY|8|medium|816|31.1|25.86|security|late_aircraft|weather
MSY|9|high|200|154.4|145.49|weather|late_aircraft|carrier
